지역명,자치구명,지역종류,위도,경도,건물용도,거래유형,거래건수,신뢰등급,출처,매매가,매매가_25,매매가_75,보증금,보증금_25,보증금_75,월임대료,면적_중앙값,면적_25,면적_75,㎡당_중앙값
창1동,도봉구,행정동,37.6483988084421,127.04351897889441,아파트,월세,242,높음,해당지역,,,,3000.0,,,71.5,46.8,36.2,59.4,
창1동,도봉구,행정동,37.6483988084421,127.04351897889441,연립다세대,월세,39,높음,해당지역,,,,1000.0,,,50.0,29.4,15.4,41.1,
창1동,도봉구,행정동,37.6483988084421,127.04351897889441,오피스텔,월세,36,높음,해당지역,,,,500.0,,,65.0,33.6,30.8,33.6,
창1동,도봉구,행정동,37.6483988084421,127.04351897889441,단독다가구,전세,77,높음,법정동,,,,9300.0,6000.0,14000.0,,42.0,32.0,63.7,225.056
창1동,도봉구,행정동,37.6483988084421,127.04351897889441,아파트,전세,256,높음,해당지역,,,,27300.0,20000.0,35000.0,,49.9,41.3,66.5,500.257
창1동,도봉구,행정동,37.6483988084421,127.04351897889441,연립다세대,전세,187,높음,법정동,,,,16000.0,12000.0,20600.0,,39.2,31.8,51.5,346.42
창1동,도봉구,행정동,37.6483988084421,127.04351897889441,오피스텔,전세,107,높음,법정동,,,,23000.0,17650.0,28900.0,,41.2,29.2,60.4,582.99
창2동,도봉구,행정동,37.643169865396814,127.0365918220267,단독다가구,매매,34,높음,자치구,57250.0,42750.0,85000.0,,,,,179.2,118.8,198.9,324.008
창2동,도봉구,행정동,37.643169865396814,127.0365918220267,아파트,매매,74,높음,해당지역,67600.0,59350.0,74250.0,,,,,84.9,59.9,85.0,885.944
창2동,도봉구,행정동,37.643169865396814,127.0365918220267,연립다세대,매매,130,높음,해당지역,23000.0,18092.5,26162.5,,,,,42.6,29.9,52.1,539.06
창2동,도봉구,행정동,37.643169865396814,127.0365918220267,오피스텔,매매,74,높음,해당지역,33350.0,30100.0,55981.0,,,,,61.0,60.0,68.6,670.711
창2동,도봉구,행정동,37.643169865396814,127.0365918220267,단독다가구,월세,356,높음,법정동,,,,1000.0,,,45.0,36.4,27.5,50.3,
창2동,도봉구,행정동,37.643169865396814,127.0365918220267,아파트,월세,26,보통,해당지역,,,,17500.0,,,90.0,59.9,59.9,85.0,
창2동,도봉구,행정동,37.643169865396814,127.0365918220267,연립다세대,월세,97,높음,해당지역,,,,5000.0,,,50.0,41.5,33.3,49.5,
창2동,도봉구,행정동,37.643169865396814,127.0365918220267,오피스텔,월세,141,높음,해당지역,,,,3000.0,,,70.0,34.9,29.9,61.0,
창2동,도봉구,행정동,37.643169865396814,127.0365918220267,단독다가구,전세,77,높음,법정동,,,,9300.0,6000.0,14000.0,,42.0,32.0,63.7,225.056
창2동,도봉구,행정동,37.643169865396814,127.0365918220267,아파트,전세,35,높음,해당지역,,,,47000.0,40975.0,52250.0,,85.0,84.8,85.0,582.387
창2동,도봉구,행정동,37.643169865396814,127.0365918220267,연립다세대,전세,97,높음,해당지역,,,,15000.0,11500.0,20500.0,,41.8,33.1,53.4,326.877
창2동,도봉구,행정동,37.643169865396814,127.0365918220267,오피스텔,전세,65,높음,해당지역,,,,27000.0,23000.0,29700.0,,47.5,29.9,61.6,564.095
창3동,도봉구,행정동,37.63682531692011,127.04109225202785,단독다가구,매매,34,높음,자치구,57250.0,42750.0,85000.0,,,,,179.2,118.8,198.9,324.008
창3동,도봉구,행정동,37.63682531692011,127.04109225202785,아파트,매매,38,높음,해당지역,42350.0,35125.0,51750.0,,,,,59.4,49.8,78.3,701.178
창3동,도봉구,행정동,37.63682531692011,127.04109225202785,연립다세대,매매,31,높음,해당지역,24000.0,20000.0,30950.0,,,,,45.1,32.8,50.3,580.309
창3동,도봉구,행정동,37.63682531692011,127.04109225202785,오피스텔,매매,153,높음,법정동,33200.0,19300.0,48024.0,,,,,45.7,33.6,61.0,666.439
창3동,도봉구,행정동,37.63682531692011,127.04109225202785,단독다가구,월세,356,높음,법정동,,,,1000.0,,,45.0,36.4,27.5,50.3,
창3동,도봉구,행정동,37.63682531692011,127.04109225202785,아파트,월세,13,보통,해당지역,,,,3000.0,,,70.0,59.8,49.8,69.5,
창3동,도봉구,행정동,37.63682531692011,127.04109225202785,연립다세대,월세,36,높음,해당지역,,,,2000.0,,,44.0,45.2,32.5,50.1,
창3동,도봉구,행정동,37.63682531692011,127.04109225202785,오피스텔,월세,374,높음,법정동,,,,3000.0,,,65.0,29.9,28.8,41.2,
창3동,도봉구,행정동,37.63682531692011,127.04109225202785,단독다가구,전세,77,높음,법정동,,,,9300.0,6000.0,14000.0,,42.0,32.0,63.7,225.056
창3동,도봉구,행정동,37.63682531692011,127.04109225202785,아파트,전세,24,보통,해당지역,,,,28000.0,23250.0,36250.0,,59.4,56.2,84.7,470.594
창3동,도봉구,행정동,37.63682531692011,127.04109225202785,연립다세대,전세,30,높음,해당지역,,,,17750.0,12983.5,20000.0,,37.3,29.2,46.4,401.356
창3동,도봉구,행정동,37.63682531692011,127.04109225202785,오피스텔,전세,107,높음,법정동,,,,23000.0,17650.0,28900.0,,41.2,29.2,60.4,582.99
창4동,도봉구,행정동,37.65091226200383,127.0506635903173,단독다가구,매매,34,높음,자치구,57250.0,42750.0,85000.0,,,,,179.2,118.8,198.9,324.008
창4동,도봉구,행정동,37.65091226200383,127.0506635903173,아파트,매매,344,높음,해당지역,68000.0,34725.0,89500.0,,,,,59.8,36.3,84.5,1036.579
창4동,도봉구,행정동,37.65091226200383,127.0506635903173,연립다세대,매매,258,높음,법정동,23945.0,19325.0,31100.0,,,,,43.6,33.2,53.1,575.303
창4동,도봉구,행정동,37.65091226200383,127.0506635903173,오피스텔,매매,48,높음,해당지역,45775.0,43205.5,46685.0,,,,,42.9,40.8,42.9,1068.012
창4동,도봉구,행정동,37.65091226200383,127.0506635903173,단독다가구,월세,356,높음,법정동,,,,1000.0,,,45.0,36.4,27.5,50.3,
창4동,도봉구,행정동,37.65091226200383,127.0506635903173,아파트,월세,259,높음,해당지역,,,,3000.0,,,70.0,45.6,36.2,59.9,
창4동,도봉구,행정동,37.65091226200383,127.0506635903173,연립다세대,월세,245,높음,법정동,,,,5000.0,,,46.0,37.7,29.6,47.6,
창4동,도봉구,행정동,37.65091226200383,127.0506635903173,오피스텔,월세,97,높음,해당지역,,,,5000.0,,,61.0,26.8,26.8,29.9,
창4동,도봉구,행정동,37.65091226200383,127.0506635903173,단독다가구,전세,77,높음,법정동,,,,9300.0,6000.0,14000.0,,42.0,32.0,63.7,225.056
창4동,도봉구,행정동,37.65091226200383,127.0506635903173,아파트,전세,350,높음,해당지역,,,,32750.0,19950.0,42000.0,,59.8,41.3,84.5,505.598
창4동,도봉구,행정동,37.65091226200383,127.0506635903173,연립다세대,전세,187,높음,법정동,,,,16000.0,12000.0,20600.0,,39.2,31.8,51.5,346.42
창4동,도봉구,행정동,37.65091226200383,127.0506635903173,오피스텔,전세,107,높음,법정동,,,,23000.0,17650.0,28900.0,,41.2,29.2,60.4,582.99
창5동,도봉구,행정동,37.65537038185076,127.04264798228921,단독다가구,매매,34,높음,자치구,57250.0,42750.0,85000.0,,,,,179.2,118.8,198.9,324.008
창5동,도봉구,행정동,37.65537038185076,127.04264798228921,아파트,매매,215,높음,해당지역,62000.0,51500.0,89200.0,,,,,59.9,45.9,84.9,1057.269
창5동,도봉구,행정동,37.65537038185076,127.04264798228921,연립다세대,매매,69,높음,해당지역,23890.0,19910.0,35850.0,,,,,41.4,34.9,52.0,654.521
창5동,도봉구,행정동,37.65537038185076,127.04264798228921,오피스텔,매매,22,보통,해당지역,18050.0,15400.0,19000.0,,,,,29.2,29.2,32.8,573.498
창5동,도봉구,행정동,37.65537038185076,127.04264798228921,단독다가구,월세,356,높음,법정동,,,,1000.0,,,45.0,36.4,27.5,50.3,
창5동,도봉구,행정동,37.65537038185076,127.04264798228921,아파트,월세,138,높음,해당지역,,,,5000.0,,,78.5,47.9,41.3,84.4,
창5동,도봉구,행정동,37.65537038185076,127.04264798228921,연립다세대,월세,71,높음,해당지역,,,,8000.0,,,40.0,35.2,29.4,42.6,
창5동,도봉구,행정동,37.65537038185076,127.04264798228921,오피스텔,월세,100,높음,해당지역,,,,1000.0,,,70.0,29.2,29.2,32.9,
창5동,도봉구,행정동,37.65537038185076,127.04264798228921,단독다가구,전세,77,높음,법정동,,,,9300.0,6000.0,14000.0,,42.0,32.0,63.7,225.056
창5동,도봉구,행정동,37.65537038185076,127.04264798228921,아파트,전세,216,높음,해당지역,,,,33000.0,24000.0,53000.0,,59.6,45.9,85.0,546.168
창5동,도봉구,행정동,37.65537038185076,127.04264798228921,연립다세대,전세,49,높음,해당지역,,,,16000.0,12000.0,22000.0,,36.8,33.1,43.2,364.642
창5동,도봉구,행정동,37.65537038185076,127.04264798228921,오피스텔,전세,36,높음,해당지역,,,,17650.0,17100.0,18655.0,,29.2,29.1,30.2,589.849
답십리1동,동대문구,행정동,37.57017373779915,127.0516972430627,단독다가구,매매,20,보통,법정동,69000.0,40562.5,85000.0,,,,,92.8,48.0,152.1,660.093
답십리1동,동대문구,행정동,37.57017373779915,127.0516972430627,아파트,매매,203,높음,해당지역,140000.0,85335.5,162000.0,,,,,60.0,59.7,85.0,1798.862
답십리1동,동대문구,행정동,37.57017373779915,127.0516972430627,연립다세대,매매,31,높음,해당지역,45000.0,38150.0,48400.0,,,,,30.0,28.3,52.9,1314.459
답십리1동,동대문구,행정동,37.57017373779915,127.0516972430627,오피스텔,매매,36,높음,해당지역,14600.0,12500.0,20075.0,,,,,23.8,20.2,41.9,604.941
답십리1동,동대문구,행정동,37.57017373779915,127.0516972430627,단독다가구,월세,200,높음,법정동,,,,1000.0,,,50.0,36.2,29.0,48.0,
답십리1동,동대문구,행정동,37.57017373779915,127.0516972430627,아파트,월세,335,높음,해당지역,,,,10000.0,,,63.0,40.6,18.9,60.0,
답십리1동,동대문구,행정동,37.57017373779915,127.0516972430627,연립다세대,월세,50,높음,해당지역,,,,23250.0,,,25.0,29.4,27.5,30.0,
답십리1동,동대문구,행정동,37.57017373779915,127.0516972430627,오피스텔,월세,436,높음,해당지역,,,,2000.0,,,60.0,23.8,20.2,55.9,
답십리1동,동대문구,행정동,37.57017373779915,127.0516972430627,단독다가구,전세,80,높음,법정동,,,,13000.0,9875.0,18000.0,,40.7,32.9,56.6,338.516
답십리1동,동대문구,행정동,37.57017373779915,127.0516972430627,아파트,전세,267,높음,해당지역,,,,68000.0,60975.0,75000.0,,74.0,60.0,85.0,910.607
답십리1동,동대문구,행정동,37.57017373779915,127.0516972430627,연립다세대,전세,58,높음,해당지역,,,,25000.0,21475.0,26000.0,,29.2,27.1,30.0,850.32
답십리1동,동대문구,행정동,37.57017373779915,127.0516972430627,오피스텔,전세,42,높음,해당지역,,,,24650.0,17000.0,46987.5,,23.0,16.2,59.8,935.439
답십리2동,동대문구,행정동,37.56963593745239,127.05970658262541,단독다가구,매매,20,보통,법정동,69000.0,40562.5,85000.0,,,,,92.8,48.0,152.1,660.093
답십리2동,동대문구,행정동,37.56963593745239,127.05970658262541,아파트,매매,234,높음,해당지역,93500.0,72000.0,108500.0,,,,,76.4,59.9,84.9,1128.35
답십리2동,동대문구,행정동,37.56963593745239,127.05970658262541,연립다세대,매매,17,보통,해당지역,32000.0,30000.0,42000.0,,,,,51.4,50.0,54.9,584.112
답십리2동,동대문구,행정동,37.56963593745239,127.05970658262541,오피스텔,매매,25,보통,해당지역,17700.0,14900.0,25500.0,,,,,29.9,27.6,31.9,790.425
답십리2동,동대문구,행정동,37.56963593745239,127.05970658262541,단독다가구,월세,200,높음,법정동,,,,1000.0,,,50.0,36.2,29.0,48.0,
답십리2동,동대문구,행정동,37.56963593745239,127.05970658262541,아파트,월세,126,높음,해당지역,,,,10000.0,,,90.0,59.7,33.0,59.9,
답십리2동,동대문구,행정동,37.56963593745239,127.05970658262541,연립다세대,월세,11,보통,해당지역,,,,5500.0,,,50.0,38.4,29.3,52.5,
답십리2동,동대문구,행정동,37.56963593745239,127.05970658262541,오피스텔,월세,70,높음,해당지역,,,,2000.0,,,71.0,29.3,22.1,29.9,
답십리2동,동대문구,행정동,37.56963593745239,127.05970658262541,단독다가구,전세,80,높음,법정동,,,,13000.0,9875.0,18000.0,,40.7,32.9,56.6,338.516
답십리2동,동대문구,행정동,37.56963593745239,127.05970658262541,아파트,전세,208,높음,해당지역,,,,48750.0,40000.0,58850.0,,59.9,59.7,84.8,685.889
답십리2동,동대문구,행정동,37.56963593745239,127.05970658262541,연립다세대,전세,27,보통,해당지역,,,,24000.0,23000.0,25750.0,,29.8,29.3,49.4,788.062
답십리2동,동대문구,행정동,37.56963593745239,127.05970658262541,오피스텔,전세,13,보통,해당지역,,,,24150.0,17000.0,25500.0,,31.9,29.9,35.1,768.574
신설동,동대문구,행정동,37.57347775488174,127.02812574653278,단독다가구,매매,11,보통,법정동,100000.0,57650.0,129250.0,,,,,71.2,54.0,231.0,637.894
신설동,동대문구,행정동,37.57347775488174,127.02812574653278,아파트,매매,73,높음,해당지역,105000.0,82500.0,153000.0,,,,,60.0,58.6,84.6,1698.781
신설동,동대문구,행정동,37.57347775488174,127.02812574653278,연립다세대,매매,18,보통,해당지역,38000.0,34250.0,48750.0,,,,,34.7,29.7,38.9,1200.694
신설동,동대문구,행정동,37.57347775488174,127.02812574653278,오피스텔,매매,51,높음,해당지역,15900.0,14600.0,17650.0,,,,,27.6,18.4,28.9,628.753
신설동,동대문구,행정동,37.57347775488174,127.02812574653278,단독다가구,월세,31,높음,해당지역,,,,1000.0,,,50.0,19.0,18.0,28.0,
신설동,동대문구,행정동,37.57347775488174,127.02812574653278,아파트,월세,228,높음,해당지역,,,,10000.0,,,53.0,40.6,19.9,60.0,
신설동,동대문구,행정동,37.57347775488174,127.02812574653278,연립다세대,월세,32,높음,해당지역,,,,7000.0,,,54.5,29.7,26.1,38.2,
신설동,동대문구,행정동,37.57347775488174,127.02812574653278,오피스텔,월세,416,높음,해당지역,,,,1000.0,,,70.0,19.8,17.8,28.3,
신설동,동대문구,행정동,37.57347775488174,127.02812574653278,단독다가구,전세,44,높음,법정동,,,,15000.0,10000.0,22125.0,,39.6,21.4,54.1,390.1
신설동,동대문구,행정동,37.57347775488174,127.02812574653278,아파트,전세,112,높음,해당지역,,,,71925.0,58000.0,78175.0,,60.0,59.9,75.0,1093.625
신설동,동대문구,행정동,37.57347775488174,127.02812574653278,연립다세대,전세,35,높음,해당지역,,,,26000.0,24500.0,29750.0,,29.0,27.2,33.9,905.433
신설동,동대문구,행정동,37.57347775488174,127.02812574653278,오피스텔,전세,91,높음,해당지역,,,,17000.0,16000.0,19500.0,,17.8,17.1,18.7,935.829
용두동,동대문구,행정동,37.57707619842312,127.03624641145953,단독다가구,매매,11,보통,법정동,100000.0,57650.0,129250.0,,,,,71.2,54.0,231.0,637.894
용두동,동대문구,행정동,37.57707619842312,127.03624641145953,아파트,매매,113,높음,해당지역,134500.0,43200.0,153000.0,,,,,84.9,30.4,85.0,1631.957
용두동,동대문구,행정동,37.57707619842312,127.03624641145953,연립다세대,매매,44,높음,해당지역,56000.0,49000.0,60000.0,,,,,26.8,24.5,35.8,2066.38
용두동,동대문구,행정동,37.57707619842312,127.03624641145953,오피스텔,매매,46,높음,해당지역,17885.0,16825.0,19800.0,,,,,24.0,23.5,36.0,732.85
용두동,동대문구,행정동,37.57707619842312,127.03624641145953,단독다가구,월세,353,높음,법정동,,,,1000.0,,,50.0,21.4,18.4,38.0,
용두동,동대문구,행정동,37.57707619842312,127.03624641145953,아파트,월세,190,높음,해당지역,,,,9100.0,,,106.0,48.8,30.1,85.0,
용두동,동대문구,행정동,37.57707619842312,127.03624641145953,연립다세대,월세,69,높음,해당지역,,,,3000.0,,,47.0,25.4,15.8,31.2,
용두동,동대문구,행정동,37.57707619842312,127.03624641145953,오피스텔,월세,325,높음,해당지역,,,,1000.0,,,75.0,23.5,23.5,30.5,
용두동,동대문구,행정동,37.57707619842312,127.03624641145953,단독다가구,전세,44,높음,법정동,,,,15000.0,10000.0,22125.0,,39.6,21.4,54.1,390.1
용두동,동대문구,행정동,37.57707619842312,127.03624641145953,아파트,전세,122,높음,해당지역,,,,64000.0,32682.0,75000.0,,84.7,44.2,85.0,883.325
용두동,동대문구,행정동,37.57707619842312,127.03624641145953,연립다세대,전세,99,높음,해당지역,,,,25000.0,17500.0,28000.0,,26.8,21.3,28.3,908.479
용두동,동대문구,행정동,37.57707619842312,127.03624641145953,오피스텔,전세,54,높음,해당지역,,,,21850.0,15812.5,28000.0,,29.2,22.9,33.9,823.045
이문1동,동대문구,행정동,37.59780485296826,127.06156412105544,단독다가구,매매,21,보통,법정동,85000.0,77000.0,103000.0,,,,,89.7,54.6,141.4,667.997
이문1동,동대문구,행정동,37.59780485296826,127.06156412105544,아파트,매매,70,높음,해당지역,92750.0,84625.0,102500.0,,,,,85.0,60.0,114.1,1032.936
이문1동,동대문구,행정동,37.59780485296826,127.06156412105544,연립다세대,매매,17,보통,해당지역,78420.0,72000.0,79326.0,,,,,80.4,77.8,83.8,982.609
이문1동,동대문구,행정동,37.59780485296826,127.06156412105544,오피스텔,매매,322,높음,자치구,17950.0,14325.0,25000.0,,,,,27.6,21.1,34.4,724.483
이문1동,동대문구,행정동,37.59780485296826,127.06156412105544,단독다가구,월세,702,높음,법정동,,,,500.0,,,53.0,20.8,18.0,30.0,
이문1동,동대문구,행정동,37.59780485296826,127.06156412105544,아파트,월세,383,높음,해당지역,,,,4080.0,,,30.0,44.0,33.8,60.0,
이문1동,동대문구,행정동,37.59780485296826,127.06156412105544,연립다세대,월세,82,높음,해당지역,,,,1000.0,,,60.0,26.3,14.8,37.0,
이문1동,동대문구,행정동,37.59780485296826,127.06156412105544,오피스텔,월세,73,높음,해당지역,,,,1000.0,,,66.0,21.4,18.0,22.1,
이문1동,동대문구,행정동,37.59780485296826,127.06156412105544,단독다가구,전세,60,높음,법정동,,,,12500.0,8000.0,15250.0,,35.3,24.0,47.7,336.646
이문1동,동대문구,행정동,37.59780485296826,127.06156412105544,아파트,전세,257,높음,해당지역,,,,60000.0,32214.0,70000.0,,60.0,41.6,84.9,942.063
이문1동,동대문구,행정동,37.59780485296826,127.06156412105544,연립다세대,전세,19,보통,해당지역,,,,10000.0,8000.0,25000.0,,29.8,19.4,66.1,398.406
이문1동,동대문구,행정동,37.59780485296826,127.06156412105544,오피스텔,전세,17,보통,해당지역,,,,13000.0,8800.0,13125.0,,21.5,17.2,23.8,718.184
이문2동,동대문구,행정동,37.60241725534277,127.06541641266993,단독다가구,매매,21,보통,법정동,85000.0,77000.0,103000.0,,,,,89.7,54.6,141.4,667.997
이문2동,동대문구,행정동,37.60241725534277,127.06541641266993,아파트,매매,116,높음,해당지역,97000.0,90000.0,105125.0,,,,,84.6,60.0,85.0,1259.626
이문2동,동대문구,행정동,37.60241725534277,127.06541641266993,연립다세대,매매,24,보통,법정동,73089.0,39250.0,79275.8,,,,,79.1,49.7,80.7,982.619
이문2동,동대문구,행정동,37.60241725534277,127.06541641266993,오피스텔,매매,322,높음,자치구,17950.0,14325.0,25000.0,,,,,27.6,21.1,34.4,724.483
이문2동,동대문구,행정동,37.60241725534277,127.06541641266993,단독다가구,월세,702,높음,법정동,,,,500.0,,,53.0,20.8,18.0,30.0,
이문2동,동대문구,행정동,37.60241725534277,127.06541641266993,아파트,월세,71,높음,해당지역,,,,10000.0,,,100.0,60.0,59.9,84.9,
이문2동,동대문구,행정동,37.60241725534277,127.06541641266993,연립다세대,월세,25,보통,해당지역,,,,3000.0,,,60.0,30.0,14.5,42.6,
이문2동,동대문구,행정동,37.60241725534277,127.06541641266993,오피스텔,월세,57,높음,해당지역,,,,1000.0,,,55.0,17.4,17.2,20.5,
이문2동,동대문구,행정동,37.60241725534277,127.06541641266993,단독다가구,전세,60,높음,법정동,,,,12500.0,8000.0,15250.0,,35.3,24.0,47.7,336.646
이문2동,동대문구,행정동,37.60241725534277,127.06541641266993,아파트,전세,104,높음,해당지역,,,,47125.0,42000.0,52000.0,,84.3,60.0,84.9,641.002
이문2동,동대문구,행정동,37.60241725534277,127.06541641266993,연립다세대,전세,26,보통,법정동,,,,10500.0,8000.0,21750.0,,29.6,16.4,62.6,480.67
이문2동,동대문구,행정동,37.60241725534277,127.06541641266993,오피스텔,전세,17,보통,해당지역,,,,14000.0,11000.0,14900.0,,17.6,17.4,23.5,623.583
장안1동,동대문구,행정동,37.566320136007725,127.06811494946913,단독다가구,매매,189,높음,자치구,98000.0,71000.0,123000.0,,,,,114.1,54.8,181.7,808.005
장안1동,동대문구,행정동,37.566320136007725,127.06811494946913,아파트,매매,221,높음,해당지역,79000.0,57000.0,115000.0,,,,,84.7,59.8,84.9,972.858
장안1동,동대문구,행정동,37.566320136007725,127.06811494946913,연립다세대,매매,101,높음,해당지역,40500.0,34800.0,50200.0,,,,,46.7,34.1,56.8,921.117
장안1동,동대문구,행정동,37.566320136007725,127.06811494946913,오피스텔,매매,63,높음,해당지역,15400.0,10000.0,21950.0,,,,,29.6,21.6,35.8,466.001
장안1동,동대문구,행정동,37.566320136007725,127.06811494946913,단독다가구,월세,299,높음,법정동,,,,1000.0,,,50.0,33.0,24.2,46.3,
장안1동,동대문구,행정동,37.566320136007725,127.06811494946913,아파트,월세,333,높음,해당지역,,,,9300.0,,,55.0,20.8,18.0,36.3,
장안1동,동대문구,행정동,37.566320136007725,127.06811494946913,연립다세대,월세,143,높음,해당지역,,,,7000.0,,,42.0,34.2,27.1,46.4,
장안1동,동대문구,행정동,37.566320136007725,127.06811494946913,오피스텔,월세,304,높음,해당지역,,,,1000.0,,,60.0,24.2,21.0,29.3,
장안1동,동대문구,행정동,37.566320136007725,127.06811494946913,단독다가구,전세,53,높음,법정동,,,,14000.0,10000.0,20000.0,,42.0,26.0,63.3,322.581
장안1동,동대문구,행정동,37.566320136007725,127.06811494946913,아파트,전세,126,높음,해당지역,,,,51505.0,40500.0,60000.0,,84.8,58.4,84.9,688.111
장안1동,동대문구,행정동,37.566320136007725,127.06811494946913,연립다세대,전세,83,높음,해당지역,,,,25000.0,19650.0,29350.0,,35.8,27.4,50.1,719.396
장안1동,동대문구,행정동,37.566320136007725,127.06811494946913,오피스텔,전세,78,높음,해당지역,,,,21900.0,17900.0,24577.5,,27.7,26.0,35.0,779.038
장안2동,동대문구,행정동,37.572002016450355,127.07210301467892,단독다가구,매매,189,높음,자치구,98000.0,71000.0,123000.0,,,,,114.1,54.8,181.7,808.005
장안2동,동대문구,행정동,37.572002016450355,127.07210301467892,아파트,매매,174,높음,해당지역,104750.0,68350.0,119375.0,,,,,81.0,59.9,84.9,1217.756
장안2동,동대문구,행정동,37.572002016450355,127.07210301467892,연립다세대,매매,44,높음,해당지역,36000.0,29750.0,41325.0,,,,,45.2,35.1,55.9,791.878
장안2동,동대문구,행정동,37.572002016450355,127.07210301467892,오피스텔,매매,18,보통,해당지역,30000.0,22625.0,33500.0,,,,,50.8,33.8,66.0,536.927
장안2동,동대문구,행정동,37.572002016450355,127.07210301467892,단독다가구,월세,299,높음,법정동,,,,1000.0,,,50.0,33.0,24.2,46.3,
장안2동,동대문구,행정동,37.572002016450355,127.07210301467892,아파트,월세,146,높음,해당지역,,,,14736.0,,,108.0,81.0,59.9,84.8,
장안2동,동대문구,행정동,37.572002016450355,127.07210301467892,연립다세대,월세,93,높음,해당지역,,,,3000.0,,,50.0,35.0,28.1,46.7,
장안2동,동대문구,행정동,37.572002016450355,127.07210301467892,오피스텔,월세,421,높음,해당지역,,,,3000.0,,,65.0,29.5,29.1,59.3,
장안2동,동대문구,행정동,37.572002016450355,127.07210301467892,단독다가구,전세,53,높음,법정동,,,,14000.0,10000.0,20000.0,,42.0,26.0,63.3,322.581
장안2동,동대문구,행정동,37.572002016450355,127.07210301467892,아파트,전세,120,높음,해당지역,,,,54600.0,42000.0,65000.0,,81.0,60.0,84.8,743.696
장안2동,동대문구,행정동,37.572002016450355,127.07210301467892,연립다세대,전세,41,높음,해당지역,,,,22500.0,20000.0,29000.0,,43.4,29.8,53.0,632.262
장안2동,동대문구,행정동,37.572002016450355,127.07210301467892,오피스텔,전세,144,높음,해당지역,,,,26290.0,21750.0,34537.5,,42.1,28.8,48.8,757.248
전농1동,동대문구,행정동,37.580051581041154,127.04875320209146,단독다가구,매매,45,높음,법정동,105400.0,67000.0,127700.0,,,,,128.4,64.6,171.7,819.992
전농1동,동대문구,행정동,37.580051581041154,127.04875320209146,아파트,매매,156,높음,해당지역,169250.0,118500.0,184850.0,,,,,85.0,60.0,85.0,2059.55
전농1동,동대문구,행정동,37.580051581041154,127.04875320209146,연립다세대,매매,61,높음,해당지역,52500.0,42000.0,59500.0,,,,,30.0,28.4,51.4,1708.664
전농1동,동대문구,행정동,37.580051581041154,127.04875320209146,오피스텔,매매,36,높음,해당지역,33480.0,28312.5,73875.0,,,,,29.7,23.4,59.3,1201.642
전농1동,동대문구,행정동,37.580051581041154,127.04875320209146,단독다가구,월세,353,높음,법정동,,,,1000.0,,,48.0,29.7,18.0,43.6,
전농1동,동대문구,행정동,37.580051581041154,127.04875320209146,아파트,월세,146,높음,해당지역,,,,11000.0,,,84.5,55.4,20.0,85.0,
전농1동,동대문구,행정동,37.580051581041154,127.04875320209146,연립다세대,월세,115,높음,해당지역,,,,3000.0,,,50.0,26.9,17.4,38.0,
전농1동,동대문구,행정동,37.580051581041154,127.04875320209146,오피스텔,월세,302,높음,해당지역,,,,1000.0,,,110.0,24.1,18.4,38.2,
전농1동,동대문구,행정동,37.580051581041154,127.04875320209146,단독다가구,전세,100,높음,법정동,,,,13575.0,10750.0,18625.0,,45.0,35.7,57.6,318.987
전농1동,동대문구,행정동,37.580051581041154,127.04875320209146,아파트,전세,196,높음,해당지역,,,,70000.0,60900.0,79062.5,,85.0,60.0,85.0,941.437
전농1동,동대문구,행정동,37.580051581041154,127.04875320209146,연립다세대,전세,183,높음,해당지역,,,,24000.0,20000.0,26000.0,,29.3,25.6,30.0,803.353
전농1동,동대문구,행정동,37.580051581041154,127.04875320209146,오피스텔,전세,134,높음,해당지역,,,,41000.0,27000.0,57937.5,,41.9,26.4,85.0,931.677
전농2동,동대문구,행정동,37.57810192069214,127.0618584372099,단독다가구,매매,45,높음,법정동,105400.0,67000.0,127700.0,,,,,128.4,64.6,171.7,819.992
전농2동,동대문구,행정동,37.57810192069214,127.0618584372099,아파트,매매,151,높음,해당지역,100000.0,79650.0,119000.0,,,,,84.8,59.8,85.0,1296.42
전농2동,동대문구,행정동,37.57810192069214,127.0618584372099,연립다세대,매매,17,보통,해당지역,32000.0,24000.0,37000.0,,,,,34.5,28.9,51.0,791.875
전농2동,동대문구,행정동,37.57810192069214,127.0618584372099,오피스텔,매매,36,높음,법정동,33480.0,28312.5,73875.0,,,,,29.7,23.4,59.3,1201.642
전농2동,동대문구,행정동,37.57810192069214,127.0618584372099,단독다가구,월세,353,높음,법정동,,,,1000.0,,,48.0,29.7,18.0,43.6,
전농2동,동대문구,행정동,37.57810192069214,127.0618584372099,아파트,월세,110,높음,해당지역,,,,10000.0,,,110.0,59.9,44.2,85.0,
전농2동,동대문구,행정동,37.57810192069214,127.0618584372099,연립다세대,월세,12,보통,해당지역,,,,6750.0,,,42.5,44.9,33.5,51.2,
전농2동,동대문구,행정동,37.57810192069214,127.0618584372099,오피스텔,월세,303,높음,법정동,,,,1000.0,,,110.0,24.1,18.4,38.2,
전농2동,동대문구,행정동,37.57810192069214,127.0618584372099,단독다가구,전세,100,높음,법정동,,,,13575.0,10750.0,18625.0,,45.0,35.7,57.6,318.987
전농2동,동대문구,행정동,37.57810192069214,127.0618584372099,아파트,전세,132,높음,해당지역,,,,47350.0,40937.5,55000.0,,60.0,59.8,85.0,673.239
